Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
944,1,********,1,1,0,1,1,1,2.0,0,1,81,78,79
945,0,********,0,1,2,0,2,1,4.0,1,0,76,85,79
946,0,********,4,0,1,2,2,0,4.0,1,1,31,40,42
947,0,********,2,1,0,1,1,1,1.0,1,0,90,97,94
948,0,********,3,0,0,1,1,1,2.1458942516082424,1,1,36,65,64
950,0,********,4,0,1,1,2,1,0.0,0,0,62,74,69
951,1,********,5,0,0,1,2,1,1.0,1,0,60,60,60
952,1,********,5,1,0,1,0,1,6.0,1,0,68,60,63
953,0,********,2,1,1,0,2,1,3.0,0,2,85,98,94
954,1,********,0,0,1,1,2,1,2.0,0,2,49,55,52
955,1,********,6,0,2,0,1,1,3.0,1,1,65,59,61
956,1,********,4,1,1,0,0,0,3.0,1,2,55,55,51
957,1,********,3,0,2,0,0,1,0.0,0,0,73,66,65
958,0,********,4,1,0,4,2,1,1.0,0,0,91,100,100
959,0,********,4,1,1,2,1,1,1.0,1,0,64,68,60
960,1,********,0,1,0,2,1,1,0.0,0,1,55,47,52
961,1,********,2,0,1,2,2,1,3.0,1,0,58,57,51
962,0,********,2,1,1,0,2,1,2.1458942516082424,2,0,46,50,49
963,1,********,6,1,1,2,0,1,6.0,1,1,81,74,73
964,0,********,4,1,1,0,2,1,2.0,0,1,62,67,67
965,0,********,5,1,0,2,1,0,1.0,0,2,83,83,88
966,1,********,4,0,1,1,1,1,1.0,0,0,69,61,63
967,0,********,0,1,1,1,2,0,2.1458942516082424,1,1,67,69,70
969,0,********,2,0,1,1,2,1,1.0,2,0,63,77,70
970,1,********,2,0,1,0,1,0,1.0,1,0,62,56,57
971,1,********,0,0,0,2,1,0,4.0,2,0,69,65,71
972,1,********,6,1,0,1,1,1,5.0,0,0,65,74,74
974,1,********,5,0,0,4,2,1,2.0,1,0,45,46,47
975,1,********,5,0,1,2,0,1,2.0,1,0,55,46,48
976,1,********,4,0,0,4,2,1,2.0,0,1,67,78,73
977,0,********,2,1,0,0,1,1,0.0,1,1,45,44,50
978,1,********,5,0,0,2,2,0,1.0,1,2,49,49,44
979,0,********,1,1,1,1,0,1,0.0,0,3,67,79,79
980,0,********,0,1,1,1,1,0,1.0,0,1,67,84,81
981,0,********,1,0,1,2,1,1,3.0,0,0,62,78,77
982,0,********,0,1,0,2,1,1,2.0,1,1,60,84,82
983,1,********,0,0,2,1,2,0,2.0,2,2,58,55,53
984,1,********,1,0,1,0,1,1,1.0,1,1,59,52,59
985,0,********,2,0,1,2,1,1,1.0,1,0,83,85,88
986,0,********,5,1,1,1,2,1,2.0,2,1,49,57,54
987,1,********,2,0,1,1,1,2,0.0,2,1,47,43,44
988,0,********,1,0,0,2,1,1,3.0,2,0,58,63,71
989,1,********,0,0,0,1,1,0,1.0,1,0,56,56,51
990,0,********,3,1,1,2,2,1,0.0,1,0,82,91,97
992,0,********,5,1,2,1,2,1,1.0,1,0,59,69,72
993,0,********,0,1,2,0,0,1,4.0,0,1,49,57,56
994,1,********,5,1,1,1,2,1,0.0,1,0,70,63,61
995,0,********,0,1,1,1,0,1,3.0,0,0,75,88,85
996,1,********,1,0,0,0,1,1,3.0,1,2,62,60,61
997,0,********,5,0,2,2,1,1,2.0,1,0,63,68,72
998,0,********,4,0,1,1,1,1,2.0,0,2,53,66,58
999,0,********,0,1,0,0,0,1,0.0,1,0,65,88,78
0,0,********,1,1,1,1,2,2,2.0,1,0,76,83,85
1,0,********,0,1,1,2,1,1,1.0,0,0,79,74,74
2,1,********,0,1,0,1,1,0,3.0,1,0,73,59,65
3,0,********,2,1,1,1,1,1,2.0,0,0,70,82,79
5,1,********,2,0,0,1,1,1,1.0,0,0,58,66,60
8,0,********,4,1,1,1,2,1,4.0,0,1,68,69,68
9,1,********,5,1,1,2,2,0,4.0,1,0,73,72,73
10,1,********,1,1,0,1,2,0,2.0,1,0,95,100,98
12,1,********,4,0,1,0,1,1,3.0,2,0,79,77,73
13,1,********,2,0,1,0,0,1,4.0,0,1,42,49,39
14,0,********,0,1,1,2,1,1,1.0,1,1,64,76,74
15,0,********,0,0,1,1,2,1,3.0,0,1,55,58,55
16,0,********,4,1,1,2,2,0,2.1458942516082424,0,0,83,86,81
18,1,********,5,0,2,0,2,1,1.0,1,3,56,61,56
19,0,********,0,0,1,1,2,1,1.0,0,0,73,83,81
20,0,********,4,1,0,2,2,1,2.0,1,1,62,65,61
21,0,********,4,1,1,1,3,0,2.1458942516082424,1,0,72,85,80
22,0,********,3,1,1,1,1,1,0.0,1,2,72,74,83
23,1,********,0,0,1,1,2,1,3.0,0,1,33,28,30
24,1,********,5,1,0,1,0,1,4.0,1,0,76,62,68
25,0,********,0,0,1,1,2,1,2.0,1,1,32,58,54
26,0,********,2,1,0,2,2,1,1.0,0,0,72,90,86
27,0,********,0,0,1,1,1,1,0.0,0,2,51,63,59
29,1,********,3,1,1,0,0,1,4.0,1,1,94,97,95
30,1,********,2,1,1,2,1,1,0.0,1,1,85,77,72
31,1,********,4,0,0,1,0,0,3.0,1,3,83,82,75
32,1,********,4,0,0,2,2,0,4.0,2,2,52,49,46
35,1,********,5,0,1,3,2,1,2.0,0,0,21,39,29
36,1,********,2,1,1,0,1,0,1.0,1,2,68,58,52
37,0,********,5,1,0,4,2,1,2.1458942516082424,2,0,86,89,89
38,1,********,1,0,1,1,2,1,3.0,2,2,45,38,31
40,1,********,5,0,1,2,2,0,3.0,0,0,75,78,68
41,1,********,2,1,1,0,1,0,2.0,0,1,77,69,71
42,0,********,0,1,1,1,1,1,1.0,0,0,70,75,73
43,0,********,4,1,0,2,2,1,2.0,0,2,85,91,91
44,1,********,5,0,1,2,2,0,2.0,1,0,44,47,45
45,0,********,2,1,1,1,0,1,1.0,1,1,63,79,69
46,0,********,0,0,1,2,2,1,0.0,2,0,61,69,63
47,0,********,2,1,1,2,2,1,1.0,0,0,57,68,62
48,1,********,3,1,2,1,1,1,2.0,1,1,94,92,98
49,1,********,6,1,1,1,2,0,7.0,0,1,70,67,65
50,0,********,0,0,1,0,1,1,4.0,2,2,56,62,63
51,1,********,1,0,1,1,2,0,4.0,0,0,70,62,65
52,0,********,2,1,1,1,1,1,2.0,0,0,60,71,62
53,0,********,0,1,1,2,0,1,4.0,2,2,72,81,78
54,0,********,0,0,1,1,2,1,1.0,1,0,59,71,75
55,1,********,2,1,0,2,2,1,0.0,0,3,60,63,54
56,0,********,2,1,2,1,1,1,5.0,0,0,80,84,82
57,1,********,5,0,1,2,2,0,1.0,1,1,63,65,54
58,0,********,3,0,0,1,2,1,2.1458942516082424,1,2,74,83,85
59,0,********,4,1,0,2,0,1,2.0,0,0,79,97,97
60,0,********,2,0,1,0,2,1,2.0,0,0,58,86,79
61,1,********,2,1,1,2,1,0,1.0,0,2,68,52,50
62,0,********,1,1,1,1,1,0,2.0,1,1,70,82,80
63,1,********,2,0,1,1,1,1,1.0,1,2,58,39,40
64,0,********,5,1,1,1,1,1,3.0,0,3,43,57,55
65,0,********,4,1,1,4,1,0,2.0,1,0,57,61,63
66,0,********,3,1,1,1,1,2,0.0,0,2,100,98,100
67,1,********,6,1,0,1,1,2,4.0,1,2,77,73,69
68,1,********,6,1,1,1,2,1,2.0,1,2,80,75,68
69,1,********,5,1,1,1,2,1,5.0,1,1,82,79,74
70,1,********,1,1,0,2,1,1,3.0,0,1,58,58,68
71,0,********,4,1,1,1,2,1,1.0,1,0,39,41,44
72,1,********,0,0,0,1,1,1,4.0,1,0,60,64,58
73,1,********,0,0,2,1,0,0,1.0,2,0,50,49,41
74,0,********,4,0,0,0,3,1,3.0,0,0,50,59,65
76,1,********,2,1,0,1,1,1,2.1458942516082424,0,1,69,63,66
77,1,********,4,1,0,2,1,1,1.0,0,0,69,64,66
78,0,********,5,0,1,1,2,0,3.0,1,2,58,48,53
79,1,********,0,0,1,1,1,1,3.0,1,0,80,80,75
80,1,********,0,0,1,1,1,0,4.0,1,0,40,34,33
81,1,********,0,0,0,1,1,1,3.0,0,0,74,59,68
82,1,********,4,1,1,2,0,0,2.0,1,2,76,69,65
83,0,********,6,1,0,1,2,1,4.0,1,1,49,67,69
84,1,********,6,0,0,0,2,1,2.0,1,0,70,67,64
85,1,********,2,1,0,0,2,0,2.0,0,1,64,66,62
86,1,********,0,0,0,1,2,1,4.0,0,0,73,72,71
87,1,********,2,1,1,2,0,1,2.0,0,0,73,69,61
88,1,********,4,1,0,0,1,0,1.0,2,2,61,51,58
89,1,********,4,1,1,4,1,0,2.1458942516082424,1,2,95,83,89
90,1,********,5,0,1,1,1,1,3.0,0,0,66,71,64
91,1,********,2,1,1,1,2,1,2.0,1,1,71,68,66
92,1,********,4,0,0,2,0,1,1.0,1,1,76,70,71
94,0,********,4,0,1,1,1,0,4.0,0,2,55,65,65
95,1,********,2,1,1,1,1,0,3.0,1,1,87,74,73
96,0,********,1,1,0,0,1,1,3.0,1,0,91,100,100
97,1,********,5,1,0,1,2,1,4.0,0,2,85,79,78
98,0,********,5,1,1,1,1,1,2.0,0,2,51,60,59
99,0,********,2,1,0,1,2,1,2.0,0,1,50,63,63
100,0,********,2,0,0,1,0,1,1.0,0,1,71,97,92
101,1,********,0,0,1,1,1,1,5.0,1,0,41,22,24
102,0,********,1,1,0,3,0,0,2.0,1,0,94,94,97
103,1,********,4,0,1,1,0,1,3.0,1,0,44,44,39
104,0,********,0,0,1,0,2,2,0.0,1,2,54,73,67
105,0,********,5,1,0,2,2,0,1.0,0,2,70,80,74
106,0,********,2,0,0,1,1,1,1.0,1,0,59,78,85
107,0,********,0,1,0,1,2,1,3.0,1,1,90,98,98
108,0,********,5,0,1,2,1,1,1.0,1,0,46,65,65
109,1,********,0,0,1,2,1,1,1.0,1,0,51,49,48
110,0,********,4,0,1,2,2,1,5.0,0,0,36,43,47
111,1,********,6,1,1,1,0,1,3.0,0,2,53,53,50
112,0,********,5,0,1,2,2,1,0.0,1,0,57,67,69
113,1,********,1,1,1,1,1,1,2.0,0,0,78,70,69
114,1,********,1,0,0,1,2,1,1.0,0,1,84,94,91
115,1,********,5,1,0,2,1,0,5.0,0,2,58,45,54
116,1,********,0,0,1,2,2,0,2.0,0,2,55,47,43
117,0,********,1,0,1,1,2,1,1.0,0,1,42,56,57
119,0,********,1,1,1,2,1,1,0.0,1,1,87,99,93
120,0,********,5,1,1,1,2,1,0.0,0,1,42,50,49
121,1,********,5,1,1,1,1,1,0.0,0,0,67,56,56
122,0,********,2,1,0,1,1,1,0.0,1,1,64,65,69
123,0,********,1,1,1,0,1,0,1.0,0,0,75,89,84
125,1,********,0,0,1,1,1,1,2.0,0,1,65,61,53
126,0,********,4,0,2,1,0,0,1.0,0,0,59,72,64
127,1,********,0,1,1,2,0,1,3.0,0,0,67,65,67
128,0,********,2,0,1,1,2,1,2.0,1,1,36,39,32
129,0,********,5,0,0,1,2,1,3.0,0,0,50,64,61
130,0,********,2,0,1,1,0,1,0.0,1,0,58,69,67
131,0,********,0,0,1,3,2,0,2.0,0,0,75,88,80
132,1,********,5,1,1,1,1,1,4.0,0,1,85,67,62
133,1,********,0,0,0,0,0,1,1.0,1,2,91,86,81
134,1,********,2,0,1,1,1,1,1.0,1,3,49,41,39
135,1,********,4,1,0,1,2,1,3.0,1,0,89,86,87
136,0,********,2,1,0,1,2,1,0.0,0,0,82,87,93
137,0,********,0,0,1,1,2,1,1.0,1,1,64,70,72
138,0,********,5,1,1,1,1,1,1.0,1,0,67,68,70
139,0,********,5,1,0,1,2,1,2.0,0,0,82,83,88
140,0,********,4,1,1,1,2,1,1.0,1,0,78,76,77
141,0,********,4,1,1,1,1,1,1.0,0,0,63,76,80
142,0,********,2,0,1,1,1,1,2.0,1,1,55,61,66
143,1,********,4,1,1,1,1,0,4.0,0,0,67,61,58
144,0,********,0,1,0,3,1,1,3.0,1,0,70,82,85
145,1,********,4,0,1,0,0,1,1.0,1,0,58,65,65
146,0,********,4,1,2,1,2,0,4.0,0,2,66,70,75
147,0,********,2,0,0,1,2,1,2.0,1,0,58,71,74
148,1,********,2,1,1,2,2,1,3.0,1,0,42,36,33
149,0,********,4,1,0,1,1,1,1.0,0,0,58,73,75
150,1,********,5,1,1,2,1,0,1.0,1,0,78,78,79
151,0,********,2,1,1,1,2,1,4.0,1,2,82,91,91
152,0,********,0,0,1,0,2,1,3.0,1,1,54,65,66
153,1,********,4,1,0,1,2,1,1.0,0,0,67,50,58
154,0,********,0,1,0,0,3,1,2.0,1,0,92,99,99
156,1,********,2,1,0,1,2,1,0.0,1,0,68,78,78
157,1,********,4,1,1,2,1,1,2.1458942516082424,1,1,82,64,64
158,0,********,1,1,0,2,2,1,3.0,1,1,84,98,98
159,1,********,5,1,0,2,2,0,3.0,1,1,58,65,62
160,0,********,5,0,1,1,3,1,2.0,1,2,48,55,60
161,1,********,0,0,0,2,1,0,2.0,1,1,80,76,77
162,1,********,2,0,1,2,0,0,1.0,0,0,85,89,76
163,1,********,4,1,0,1,0,1,1.0,2,0,51,56,54
164,1,********,0,1,1,1,1,1,4.0,1,0,90,71,71
165,1,********,4,1,1,1,2,1,1.0,2,0,87,73,69
166,1,********,4,1,1,2,1,0,2.0,0,2,83,81,82
167,1,********,0,1,0,0,1,0,5.0,1,1,65,69,65
168,1,********,5,1,1,1,2,1,1.0,0,1,64,56,56
169,0,********,5,1,1,1,3,0,3.0,0,0,39,52,50
170,1,********,5,1,0,1,1,1,1.0,0,1,98,91,88
171,0,********,1,1,1,0,1,0,1.0,1,0,70,75,82
172,1,********,0,0,1,1,1,1,2.1458942516082424,0,0,69,65,62
173,1,********,4,0,1,1,1,1,3.0,0,1,64,69,66
174,0,********,0,1,1,1,1,1,4.0,1,0,51,56,63
175,0,********,0,0,1,1,2,1,2.0,1,0,72,87,86
176,1,********,2,0,0,1,2,1,2.0,0,0,55,55,58
177,0,********,1,1,1,2,1,1,3.0,0,0,93,100,100
178,0,********,2,1,1,0,2,1,0.0,1,0,74,91,84
179,1,********,0,1,1,2,1,1,1.0,0,2,85,75,73
180,1,********,4,1,0,1,1,1,0.0,1,1,46,48,45
181,0,********,4,0,1,1,1,1,2.1458942516082424,2,0,69,80,76
182,0,********,5,0,1,1,2,1,3.0,0,1,50,52,51
183,1,********,5,1,0,2,2,1,2.0,0,1,61,66,59
184,1,********,5,0,1,2,2,1,1.0,0,0,59,67,56
185,1,********,6,1,0,0,2,1,2.0,1,1,48,51,50
186,0,********,4,1,1,2,2,1,3.0,1,0,68,78,72
187,0,********,4,0,1,1,1,1,5.0,1,2,55,63,62
188,1,********,6,1,1,1,0,1,1.0,1,2,73,67,68
189,0,********,5,1,2,1,2,1,3.0,0,1,69,75,74
190,0,********,5,1,0,1,1,1,3.0,0,0,94,95,98
191,0,********,2,1,1,1,1,1,3.0,1,0,86,95,92
192,1,********,4,1,1,4,2,0,2.0,2,0,81,86,81
193,1,********,1,1,1,1,1,0,2.0,1,1,60,51,55
194,1,********,4,1,1,1,2,1,5.0,2,0,91,82,76
195,1,********,3,1,0,0,1,1,2.0,1,0,63,71,70
196,1,********,4,0,1,0,0,0,7.0,0,0,65,65,67
197,0,********,3,1,0,1,1,0,1.0,2,1,71,77,84
199,1,********,2,1,0,1,2,0,1.0,1,1,88,90,86
200,0,********,1,1,0,4,1,1,0.0,1,2,94,100,100
201,0,********,4,0,0,0,2,1,3.0,0,0,68,84,86
202,1,********,4,1,0,1,2,1,0.0,1,2,80,76,80
203,0,********,2,1,2,2,2,1,2.0,1,0,70,83,83
204,1,********,5,0,1,1,0,1,2.0,0,1,60,65,56
205,0,********,1,0,1,1,2,1,4.0,1,1,59,71,67
206,0,********,4,0,1,2,2,1,4.0,0,0,67,81,80
208,0,********,2,1,1,1,0,0,2.0,0,0,73,80,78
210,0,********,6,0,1,2,2,0,2.0,1,2,77,86,84
211,1,********,6,1,1,0,1,1,0.0,0,1,63,56,57
212,0,********,4,0,1,1,2,0,2.1458942516082424,1,0,78,85,87
214,0,********,2,1,1,1,1,0,1.0,1,2,66,79,69
215,1,********,6,0,0,0,1,1,2.0,1,0,56,57,62
216,1,********,4,1,2,1,1,0,2.1458942516082424,1,0,100,80,78
217,1,********,3,0,2,1,1,1,1.0,1,0,70,77,65
218,0,********,3,1,0,2,2,1,0.0,0,1,92,100,100
219,1,********,3,1,0,1,1,1,0.0,0,2,85,88,92
220,1,********,4,0,1,1,2,0,1.0,0,0,57,56,50
221,0,********,5,1,0,2,2,0,2.0,1,0,42,44,52
222,0,********,2,0,0,1,2,1,0.0,1,0,63,69,70
223,1,********,4,1,0,0,1,0,3.0,1,0,67,74,71
224,1,********,6,0,1,2,0,0,2.1458942516082424,1,0,60,73,67
225,0,********,1,1,1,1,2,0,1.0,1,2,86,84,91
226,0,********,2,1,1,0,2,1,3.0,1,2,51,59,59
227,1,********,4,1,1,4,2,1,4.0,1,0,70,68,67
228,0,********,0,1,1,2,1,1,2.0,1,1,49,47,50
229,1,********,0,1,0,1,1,0,1.0,1,0,78,77,84
230,1,********,0,1,0,1,2,0,3.0,1,0,83,80,86
231,1,********,0,1,0,1,2,1,1.0,0,1,84,77,73
232,0,********,3,0,2,1,2,1,2.0,0,0,65,69,72
233,0,********,4,0,0,1,0,0,5.0,1,1,40,53,52
234,0,********,5,1,1,2,2,0,3.0,1,0,67,66,69
235,0,********,5,1,1,1,0,1,5.0,0,1,57,69,70
236,1,********,5,1,1,1,1,1,3.0,1,0,67,58,59
237,0,********,4,0,0,1,1,0,5.0,1,0,56,78,77
238,0,********,1,0,1,3,1,0,1.0,0,0,74,86,88
239,0,********,5,0,1,1,0,0,2.1458942516082424,1,2,52,54,55
242,1,********,5,1,1,4,1,1,3.0,2,0,56,63,59
243,1,********,1,0,0,0,1,1,3.0,0,0,87,82,87
244,1,********,5,1,1,2,2,1,1.0,1,0,69,57,57
245,0,********,0,0,1,1,2,1,2.0,0,2,63,68,70
246,0,********,1,0,1,1,1,0,3.0,0,0,56,64,73
247,0,********,4,1,1,1,1,1,1.0,1,0,83,86,87
248,0,********,1,0,1,1,1,1,0.0,0,0,79,77,80
249,0,********,5,0,1,1,2,0,2.1458942516082424,1,1,41,54,51
250,0,********,5,0,2,2,1,1,4.0,1,1,38,45,39
251,1,********,0,1,1,2,2,1,1.0,0,0,82,73,73
252,0,********,0,0,1,1,2,1,4.0,1,2,55,61,61
253,1,********,3,1,1,1,0,1,1.0,0,1,79,74,66
254,1,********,5,1,1,2,0,0,4.0,2,0,91,74,71
255,1,********,4,1,1,1,1,2,4.0,1,1,85,81,74
256,0,********,4,1,1,2,2,1,5.0,0,0,79,82,85
257,0,********,2,0,1,1,2,0,3.0,1,1,63,70,74
258,1,********,5,1,1,1,2,1,1.0,0,0,85,76,75
259,0,********,5,1,0,0,1,0,2.0,0,0,53,63,63
260,1,********,5,1,2,0,2,1,3.0,1,1,84,78,76
261,1,********,5,0,0,4,2,1,3.0,1,0,54,57,54
262,1,********,5,0,1,2,0,0,1.0,1,0,60,53,50
263,1,********,6,1,1,1,1,1,3.0,0,0,78,64,70
264,0,********,2,1,1,1,2,1,4.0,1,1,72,86,82
265,1,********,4,1,0,2,0,0,2.0,0,0,77,78,79
267,1,********,4,1,1,1,2,1,5.0,1,1,56,53,51
268,0,********,4,1,1,1,1,1,1.0,2,0,57,57,56
269,1,********,5,0,1,0,1,1,3.0,1,3,66,64,63
270,1,********,0,0,0,1,1,1,2.0,0,2,76,71,70
272,1,********,2,1,0,0,2,1,0.0,1,2,85,71,73
273,1,********,6,1,1,1,2,1,2.1458942516082424,2,1,68,56,59
274,0,********,6,1,0,4,2,1,0.0,0,2,64,76,67
275,0,********,3,1,1,1,1,1,4.0,0,0,86,82,86
276,1,********,0,0,0,2,1,1,1.0,0,0,77,76,78
277,0,********,5,1,1,1,1,0,2.0,0,1,78,85,77
278,1,********,4,1,1,1,2,1,1.0,1,2,97,94,89
279,0,********,0,1,1,0,1,1,1.0,1,0,71,69,71
280,0,********,4,1,0,1,1,1,3.0,1,0,71,71,70
281,1,********,3,1,1,1,2,0,3.0,1,1,62,64,63
282,0,********,4,1,1,1,2,0,3.0,0,1,75,85,88
283,0,********,5,1,1,1,2,1,1.0,2,0,56,76,76
284,1,********,5,0,0,1,0,1,1.0,1,1,72,74,73
285,1,********,2,1,1,0,2,1,4.0,2,0,73,64,56
286,1,********,2,1,1,1,2,1,1.0,1,1,76,66,61
287,0,********,1,1,1,1,1,1,3.0,0,2,82,83,90
288,1,********,4,0,1,1,2,0,4.0,2,0,49,51,50
289,1,********,2,0,0,2,3,0,1.0,0,2,50,57,49
290,1,********,2,1,0,1,1,0,2.0,1,0,87,71,75
291,0,********,0,1,0,1,2,1,2.0,1,1,88,98,94
292,0,********,0,0,1,4,2,1,2.1458942516082424,0,0,21,38,32
293,1,********,3,1,2,1,2,0,1.0,1,0,76,72,70
294,1,********,3,1,1,1,2,0,1.0,1,1,84,76,79
296,0,********,5,1,1,1,2,1,4.0,0,1,70,79,74
297,1,********,6,0,0,1,1,0,3.0,1,0,62,54,58
299,1,********,5,0,1,1,2,1,3.0,0,0,63,68,61
300,0,********,5,0,1,1,2,0,1.0,0,3,54,66,61
301,1,********,1,1,1,0,2,1,4.0,1,0,89,83,82
302,0,********,0,0,1,2,2,1,2.0,2,0,46,61,55
303,1,********,0,0,0,2,1,1,0.0,1,0,65,62,67
304,1,********,4,1,0,1,2,0,3.0,0,2,89,88,83
305,0,********,4,1,0,1,2,1,0.0,1,0,41,66,66
306,1,********,2,1,1,1,1,1,1.0,0,0,76,72,67
307,1,********,5,1,1,0,1,1,2.0,0,2,81,77,72
308,0,********,5,1,1,1,2,0,2.0,1,0,73,78,78
309,1,********,4,1,1,1,0,1,1.0,1,2,64,63,67
310,0,********,1,0,1,2,2,1,2.0,0,3,47,40,37
311,0,********,5,1,1,1,2,1,1.0,0,1,71,88,81
312,0,********,4,0,1,4,0,1,5.0,1,3,57,81,76
313,1,********,5,1,0,4,2,1,0.0,0,2,66,71,65
314,1,********,4,0,1,1,2,0,3.0,1,0,53,49,46
315,0,********,0,1,2,1,2,1,4.0,0,2,79,99,100
316,0,********,0,1,0,0,2,0,3.0,1,2,91,100,100
317,1,********,5,1,0,1,1,1,4.0,0,1,76,81,77
318,1,********,5,0,1,2,2,1,3.0,0,2,61,66,61
319,0,********,4,1,1,1,2,1,0.0,0,2,87,92,98
320,0,********,5,1,1,0,2,1,2.0,0,0,78,89,88
321,1,********,1,1,0,1,2,1,1.0,1,0,55,60,57
322,1,********,0,1,0,2,2,0,5.0,1,1,79,74,76
323,1,********,0,0,1,1,2,2,0.0,1,1,71,71,64
324,0,********,0,1,1,1,2,1,1.0,0,0,80,79,85
325,0,********,5,1,0,1,2,0,2.1458942516082424,0,2,69,72,75
326,1,********,0,0,1,4,2,1,1.0,0,2,53,47,48
327,1,********,0,1,1,1,2,1,0.0,1,1,71,58,58
328,1,********,4,1,0,2,0,1,2.0,1,1,60,61,64
329,1,********,0,1,2,0,1,1,2.0,0,0,94,80,88
330,0,********,0,1,1,1,1,1,2.0,0,0,65,70,69
331,1,********,0,0,0,3,0,1,3.0,0,2,89,85,83
333,1,********,0,1,1,1,0,1,1.0,1,0,62,62,52
334,1,********,2,0,1,2,0,0,4.0,0,0,42,61,55
335,1,********,5,1,1,1,1,1,3.0,1,1,51,47,43
336,0,********,4,1,0,1,2,1,0.0,1,1,74,86,87
337,0,********,0,1,1,1,1,1,3.0,0,0,69,72,72
338,1,********,5,0,0,2,3,2,3.0,1,1,70,76,68
339,0,********,6,1,0,1,0,0,3.0,0,1,65,73,74
340,0,********,2,1,0,1,2,0,1.0,0,1,71,87,88
341,0,********,2,1,1,0,1,1,2.0,1,2,88,93,90
342,0,********,2,1,2,2,2,0,2.1458942516082424,1,1,49,54,53
343,1,********,0,0,1,2,1,1,2.0,1,0,63,49,56
344,1,********,1,1,1,1,3,1,0.0,1,0,74,71,64
345,0,********,5,1,0,2,0,0,2.0,0,0,69,76,78
346,0,********,2,0,0,4,0,1,3.0,1,2,44,56,62
347,1,********,1,1,0,1,2,1,3.0,2,0,75,71,73
348,0,********,0,1,1,2,2,1,1.0,0,0,66,59,58
349,0,********,1,1,0,1,1,0,7.0,1,1,87,92,100
350,1,********,5,0,1,1,1,0,2.0,2,0,53,48,42
351,1,********,2,1,1,1,2,1,4.0,2,0,81,75,65
352,0,********,3,0,1,2,2,0,2.0,1,0,69,79,77
353,1,********,5,0,0,1,0,1,2.0,0,0,45,29,27
354,1,********,5,1,1,2,2,0,2.0,0,0,83,85,80
355,0,********,1,1,1,1,2,0,1.0,1,1,59,66,67
356,1,********,6,0,0,1,2,0,5.0,0,0,83,88,89
357,0,********,4,0,0,1,1,0,5.0,0,1,41,56,57
358,1,********,2,0,1,1,2,1,1.0,0,0,77,76,70
359,0,********,5,1,1,2,2,1,2.0,1,0,62,63,66
360,0,********,4,1,1,1,0,0,3.0,1,1,52,51,50
361,1,********,0,1,1,2,2,1,3.0,2,1,75,82,76
363,1,********,0,0,0,2,2,1,0.0,1,0,76,72,77
364,1,********,4,1,1,1,2,1,0.0,1,0,65,61,58
365,0,********,3,1,1,1,2,1,2.0,1,3,63,77,79
366,1,********,4,0,1,1,2,1,1.0,1,2,65,63,55
367,0,********,2,1,1,1,2,0,1.0,0,0,75,79,75
368,1,********,5,1,1,1,1,1,3.0,0,1,56,52,47
369,1,********,2,1,1,1,2,0,3.0,0,0,65,63,63
370,1,********,2,1,1,0,1,1,5.0,1,2,89,78,69
371,0,********,4,0,0,1,2,1,0.0,1,0,44,59,63
372,0,********,5,1,1,0,1,0,5.0,1,3,71,79,76
373,0,********,1,1,1,4,2,1,0.0,1,1,62,68,69
374,1,********,4,0,0,1,2,1,3.0,0,0,45,38,44
375,0,********,3,1,1,4,2,2,3.0,2,0,76,92,88
376,1,********,5,0,0,1,1,1,1.0,0,0,52,49,44
378,0,********,2,1,1,2,2,1,3.0,1,0,60,69,67
379,0,********,5,1,2,0,2,1,1.0,0,0,72,86,79
380,0,********,3,1,2,2,1,1,2.0,1,1,68,82,82
381,1,********,0,1,1,1,2,0,4.0,0,1,97,85,85
382,0,********,5,1,0,1,2,1,1.0,0,1,71,81,75
383,0,********,2,1,1,2,2,1,5.0,1,0,61,76,66
384,0,********,6,1,0,1,2,0,1.0,1,0,88,94,100
385,0,********,5,0,1,0,2,1,1.0,0,3,44,60,59
386,0,********,4,1,1,1,2,1,1.0,1,0,84,98,99
387,0,********,4,0,1,1,1,1,1.0,0,1,75,84,85
388,0,********,3,1,2,1,1,1,2.0,1,2,84,88,99
389,0,********,2,1,1,1,2,1,5.0,1,0,80,89,92
390,1,********,5,1,1,0,2,1,0.0,0,0,71,53,55
391,1,********,0,1,1,2,2,1,4.0,0,0,77,62,64
392,0,********,1,1,2,0,2,1,2.0,1,0,53,62,55
393,1,********,2,1,1,2,2,1,2.0,0,0,86,68,71
394,1,********,0,1,0,1,0,1,1.0,1,0,64,65,60
395,1,********,1,1,1,1,2,1,3.0,1,0,69,62,65
396,1,********,4,1,1,0,2,1,4.0,1,2,66,48,52
397,1,********,4,1,2,1,3,1,2.0,0,0,83,84,83
398,0,********,0,1,0,2,1,1,3.0,0,0,77,78,75
399,1,********,6,0,1,2,2,1,1.0,0,1,49,50,48
400,1,********,2,1,2,1,2,1,1.0,1,0,65,48,48
401,0,********,4,0,1,0,1,1,4.0,1,0,46,60,63
402,1,********,3,1,1,2,2,0,1.0,1,1,72,67,70
403,0,********,4,1,1,1,2,0,2.1458942516082424,0,0,67,66,71
404,0,********,2,1,0,1,2,1,2.1458942516082424,1,2,58,58,63
